,Day_Date,Day_Name,Hour,Temp_Avg,Conditions,Conditions2,day,month,hour,timestamp
290,13-Aug,Sunday,2:00 AM,73.9,Scattered Clouds,0,8,13,2,8/13/2017 2:00
291,13-Aug,Sunday,3:00 AM,73,Scattered Clouds,0,8,13,3,8/13/2017 3:00
292,13-Aug,Sunday,4:00 AM,73,Scattered Clouds,0,8,13,4,8/13/2017 4:00
293,13-Aug,Sunday,5:00 AM,71.1,Partly Cloudy,5,8,13,5,8/13/2017 5:00
294,13-Aug,Sunday,6:00 AM,71.1,Clear,0,8,13,6,8/13/2017 6:00
295,13-Aug,Sunday,7:00 AM,72,Clear,0,8,13,7,8/13/2017 7:00
296,13-Aug,Sunday,8:00 AM,73,Clear,0,8,13,8,8/13/2017 8:00
297,13-Aug,Sunday,9:00 AM,75,Clear,0,8,13,9,8/13/2017 9:00
298,13-Aug,Sunday,10:00 AM,78.1,Clear,0,8,13,10,8/13/2017 10:00
299,13-Aug,Sunday,11:00 AM,80.1,Clear,0,8,13,11,8/13/2017 11:00
300,13-Aug,Sunday,12:00 PM,81,Clear,0,8,13,12,8/13/2017 12:00
301,13-Aug,Sunday,1:00 PM,81,Partly Cloudy,5,8,13,13,8/13/2017 13:00
302,13-Aug,Sunday,2:00 PM,82,Partly Cloudy,5,8,13,14,8/13/2017 14:00
303,13-Aug,Sunday,3:00 PM,82,Scattered Clouds,0,8,13,15,8/13/2017 15:00
304,13-Aug,Sunday,4:00 PM,82,Partly Cloudy,5,8,13,16,8/13/2017 16:00
305,13-Aug,Sunday,5:00 PM,81,Mostly Cloudy,4,8,13,17,8/13/2017 17:00
306,13-Aug,Sunday,6:00 PM,80.1,Partly Cloudy,5,8,13,18,8/13/2017 18:00
307,13-Aug,Sunday,7:00 PM,78.1,Clear,0,8,13,19,8/13/2017 19:00
308,13-Aug,Sunday,8:00 PM,77,Clear,0,8,13,20,8/13/2017 20:00
309,13-Aug,Sunday,9:00 PM,77,Clear,0,8,13,21,8/13/2017 21:00
310,13-Aug,Sunday,10:00 PM,75.9,Clear,0,8,13,22,8/13/2017 22:00
311,13-Aug,Sunday,11:00 PM,73.9,Clear,0,8,13,23,8/13/2017 23:00
312,14-Aug,Monday,12:00 AM,72,Clear,0,8,14,0,8/14/2017 0:00
313,14-Aug,Monday,1:00 AM,72,Partly Cloudy,5,8,14,1,8/14/2017 1:00
314,14-Aug,Monday,2:00 AM,72,Clear,0,8,14,2,8/14/2017 2:00
315,14-Aug,Monday,3:00 AM,72,Clear,0,8,14,3,8/14/2017 3:00
316,14-Aug,Monday,4:00 AM,72,Clear,0,8,14,4,8/14/2017 4:00
317,14-Aug,Monday,5:00 AM,70,Mostly Cloudy,4,8,14,5,8/14/2017 5:00
318,14-Aug,Monday,6:00 AM,70,Partly Cloudy,5,8,14,6,8/14/2017 6:00
319,14-Aug,Monday,7:00 AM,72,Mostly Cloudy,4,8,14,7,8/14/2017 7:00
320,14-Aug,Monday,8:00 AM,75.9,Clear,0,8,14,8,8/14/2017 8:00
321,14-Aug,Monday,9:00 AM,78.1,Clear,0,8,14,9,8/14/2017 9:00
322,14-Aug,Monday,10:00 AM,79,Clear,0,8,14,10,8/14/2017 10:00
323,14-Aug,Monday,11:00 AM,77,Mostly Cloudy,4,8,14,11,8/14/2017 11:00
324,14-Aug,Monday,12:00 PM,78.1,Clear,0,8,14,12,8/14/2017 12:00
325,14-Aug,Monday,1:00 PM,80.1,Clear,0,8,14,13,8/14/2017 13:00
326,14-Aug,Monday,2:00 PM,79,Scattered Clouds,0,8,14,14,8/14/2017 14:00
327,14-Aug,Monday,3:00 PM,79,Clear,0,8,14,15,8/14/2017 15:00
328,14-Aug,Monday,4:00 PM,78.1,Scattered Clouds,0,8,14,16,8/14/2017 16:00
329,14-Aug,Monday,5:00 PM,75.9,Partly Cloudy,5,8,14,17,8/14/2017 17:00
330,14-Aug,Monday,6:00 PM,77,Mostly Cloudy,4,8,14,18,8/14/2017 18:00
331,14-Aug,Monday,7:00 PM,75.9,Partly Cloudy,5,8,14,19,8/14/2017 19:00
332,14-Aug,Monday,8:00 PM,75,Clear,0,8,14,20,8/14/2017 20:00
333,14-Aug,Monday,9:00 PM,75,Partly Cloudy,5,8,14,21,8/14/2017 21:00
334,14-Aug,Monday,10:00 PM,75,Partly Cloudy,5,8,14,22,8/14/2017 22:00
335,14-Aug,Monday,11:00 PM,73.9,Partly Cloudy,5,8,14,23,8/14/2017 23:00
336,15-Aug,Tuesday,12:00 AM,73,Overcast,4,8,15,0,8/15/2017 0:00
337,15-Aug,Tuesday,1:00 AM,73.9,Overcast,4,8,15,1,8/15/2017 1:00
338,15-Aug,Tuesday,2:00 AM,70,Rain,3,8,15,2,8/15/2017 2:00
339,15-Aug,Tuesday,3:00 AM,70,Heavy Rain,2,8,15,3,8/15/2017 3:00
340,15-Aug,Tuesday,4:00 AM,69.1,Light Rain,3,8,15,4,8/15/2017 4:00
341,15-Aug,Tuesday,5:00 AM,69.1,Overcast,4,8,15,5,8/15/2017 5:00
342,15-Aug,Tuesday,6:00 AM,69.1,Overcast,4,8,15,6,8/15/2017 6:00
343,15-Aug,Tuesday,7:00 AM,69.1,Overcast,4,8,15,7,8/15/2017 7:00
344,15-Aug,Tuesday,8:00 AM,72,Mostly Cloudy,4,8,15,8,8/15/2017 8:00
345,15-Aug,Tuesday,9:00 AM,71.1,Overcast,4,8,15,9,8/15/2017 9:00
346,15-Aug,Tuesday,10:00 AM,73,Overcast,4,8,15,10,8/15/2017 10:00
347,15-Aug,Tuesday,11:00 AM,73,Overcast,4,8,15,11,8/15/2017 11:00
348,15-Aug,Tuesday,12:00 PM,72,Light Rain,3,8,15,12,8/15/2017 12:00
349,15-Aug,Tuesday,1:00 PM,72,Light Rain,3,8,15,13,8/15/2017 13:00
350,15-Aug,Tuesday,2:00 PM,72,Light Rain,3,8,15,14,8/15/2017 14:00
351,15-Aug,Tuesday,3:00 PM,72,Overcast,4,8,15,15,8/15/2017 15:00
352,15-Aug,Tuesday,4:00 PM,73,Overcast,4,8,15,16,8/15/2017 16:00
353,15-Aug,Tuesday,5:00 PM,73,Overcast,4,8,15,17,8/15/2017 17:00
354,15-Aug,Tuesday,6:00 PM,73,Overcast,4,8,15,18,8/15/2017 18:00
355,15-Aug,Tuesday,7:00 PM,73,Overcast,4,8,15,19,8/15/2017 19:00
356,15-Aug,Tuesday,8:00 PM,73,Overcast,4,8,15,20,8/15/2017 20:00
357,15-Aug,Tuesday,9:00 PM,73,Overcast,4,8,15,21,8/15/2017 21:00
358,15-Aug,Tuesday,10:00 PM,73,Overcast,4,8,15,22,8/15/2017 22:00
359,15-Aug,Tuesday,11:00 PM,72,Scattered Clouds,0,8,15,23,8/15/2017 23:00
360,16-Aug,Wednesday,12:00 AM,71.1,Clear,0,8,16,0,8/16/2017 0:00
361,16-Aug,Wednesday,1:00 AM,72,Partly Cloudy,5,8,16,1,8/16/2017 1:00
362,16-Aug,Wednesday,2:00 AM,71.1,Partly Cloudy,5,8,16,2,8/16/2017 2:00
363,16-Aug,Wednesday,3:00 AM,71.1,Scattered Clouds,0,8,16,3,8/16/2017 3:00
364,16-Aug,Wednesday,4:00 AM,71.1,Overcast,4,8,16,4,8/16/2017 4:00
365,16-Aug,Wednesday,5:00 AM,70,Mostly Cloudy,4,8,16,5,8/16/2017 5:00
366,16-Aug,Wednesday,6:00 AM,70,Scattered Clouds,0,8,16,6,8/16/2017 6:00
367,16-Aug,Wednesday,7:00 AM,71.1,Clear,0,8,16,7,8/16/2017 7:00
368,16-Aug,Wednesday,8:00 AM,73,Clear,0,8,16,8,8/16/2017 8:00
369,16-Aug,Wednesday,9:00 AM,75,Clear,0,8,16,9,8/16/2017 9:00
370,16-Aug,Wednesday,10:00 AM,79,Clear,0,8,16,10,8/16/2017 10:00
371,16-Aug,Wednesday,11:00 AM,82,Clear,0,8,16,11,8/16/2017 11:00
372,16-Aug,Wednesday,12:00 PM,84,Clear,0,8,16,12,8/16/2017 12:00
373,16-Aug,Wednesday,1:00 PM,84,Partly Cloudy,5,8,16,13,8/16/2017 13:00
374,16-Aug,Wednesday,2:00 PM,82,Mostly Cloudy,4,8,16,14,8/16/2017 14:00
375,16-Aug,Wednesday,3:00 PM,84.9,Mostly Cloudy,4,8,16,15,8/16/2017 15:00
376,16-Aug,Wednesday,4:00 PM,82.9,Partly Cloudy,5,8,16,16,8/16/2017 16:00
377,16-Aug,Wednesday,5:00 PM,84,Partly Cloudy,5,8,16,17,8/16/2017 17:00
378,16-Aug,Wednesday,6:00 PM,82,Clear,0,8,16,18,8/16/2017 18:00
379,16-Aug,Wednesday,7:00 PM,81,Clear,0,8,16,19,8/16/2017 19:00
380,16-Aug,Wednesday,8:00 PM,79,Clear,0,8,16,20,8/16/2017 20:00
381,16-Aug,Wednesday,9:00 PM,78.1,Clear,0,8,16,21,8/16/2017 21:00
382,16-Aug,Wednesday,10:00 PM,78.1,Clear,0,8,16,22,8/16/2017 22:00
383,16-Aug,Wednesday,11:00 PM,75.9,Clear,0,8,16,23,8/16/2017 23:00
384,17-Aug,Thursday,12:00 AM,73.9,Clear,0,8,17,0,8/17/2017 0:00
385,17-Aug,Thursday,1:00 AM,73.9,Clear,0,8,17,1,8/17/2017 1:00
386,17-Aug,Thursday,2:00 AM,73,Mostly Cloudy,4,8,17,2,8/17/2017 2:00
387,17-Aug,Thursday,3:00 AM,73,Overcast,4,8,17,3,8/17/2017 3:00
388,17-Aug,Thursday,4:00 AM,71.1,Partly Cloudy,5,8,17,4,8/17/2017 4:00
389,17-Aug,Thursday,5:00 AM,70,Mostly Cloudy,4,8,17,5,8/17/2017 5:00
390,17-Aug,Thursday,6:00 AM,71.1,Overcast,4,8,17,6,8/17/2017 6:00
391,17-Aug,Thursday,7:00 AM,71.1,Overcast,4,8,17,7,8/17/2017 7:00
392,17-Aug,Thursday,8:00 AM,73,Mostly Cloudy,4,8,17,8,8/17/2017 8:00
393,17-Aug,Thursday,9:00 AM,73.9,Scattered Clouds,0,8,17,9,8/17/2017 9:00
394,17-Aug,Thursday,10:00 AM,75.9,Clear,0,8,17,10,8/17/2017 10:00
395,17-Aug,Thursday,11:00 AM,80.1,Clear,0,8,17,11,8/17/2017 11:00
396,17-Aug,Thursday,12:00 PM,81,Clear,0,8,17,12,8/17/2017 12:00
397,17-Aug,Thursday,1:00 PM,82,Clear,0,8,17,13,8/17/2017 13:00
398,17-Aug,Thursday,2:00 PM,80.1,Clear,0,8,17,14,8/17/2017 14:00
399,17-Aug,Thursday,3:00 PM,78.1,Clear,0,8,17,15,8/17/2017 15:00
400,17-Aug,Thursday,4:00 PM,78.1,Clear,0,8,17,16,8/17/2017 16:00
401,17-Aug,Thursday,5:00 PM,77,Clear,0,8,17,17,8/17/2017 17:00
402,17-Aug,Thursday,6:00 PM,75.9,Clear,0,8,17,18,8/17/2017 18:00
403,17-Aug,Thursday,7:00 PM,73.9,Clear,0,8,17,19,8/17/2017 19:00
404,17-Aug,Thursday,8:00 PM,73.9,Clear,0,8,17,20,8/17/2017 20:00
405,17-Aug,Thursday,9:00 PM,73.9,Clear,0,8,17,21,8/17/2017 21:00
406,17-Aug,Thursday,10:00 PM,75,Clear,0,8,17,22,8/17/2017 22:00
407,17-Aug,Thursday,11:00 PM,75,Clear,0,8,17,23,8/17/2017 23:00
408,18-Aug,Friday,12:00 AM,75.9,Overcast,4,8,18,0,8/18/2017 0:00
409,18-Aug,Friday,1:00 AM,75.9,Overcast,4,8,18,1,8/18/2017 1:00
410,18-Aug,Friday,2:00 AM,75.9,Overcast,4,8,18,2,8/18/2017 2:00
411,18-Aug,Friday,3:00 AM,75,Overcast,4,8,18,3,8/18/2017 3:00
412,18-Aug,Friday,4:00 AM,75,Overcast,4,8,18,4,8/18/2017 4:00
413,18-Aug,Friday,5:00 AM,75,Mostly Cloudy,4,8,18,5,8/18/2017 5:00
414,18-Aug,Friday,6:00 AM,75.9,Overcast,4,8,18,6,8/18/2017 6:00
415,18-Aug,Friday,7:00 AM,75,Light Rain,3,8,18,7,8/18/2017 7:00
416,18-Aug,Friday,8:00 AM,75,Overcast,4,8,18,8,8/18/2017 8:00
417,18-Aug,Friday,9:00 AM,75,Light Thunderstorms and Rain,2,8,18,9,8/18/2017 9:00
418,18-Aug,Friday,10:00 AM,75,Light Rain,3,8,18,10,8/18/2017 10:00
419,18-Aug,Friday,11:00 AM,77,Overcast,4,8,18,11,8/18/2017 11:00
420,18-Aug,Friday,12:00 PM,79,Overcast,4,8,18,12,8/18/2017 12:00
421,18-Aug,Friday,1:00 PM,77,Overcast,4,8,18,13,8/18/2017 13:00
422,18-Aug,Friday,2:00 PM,77,Overcast,4,8,18,14,8/18/2017 14:00
423,18-Aug,Friday,3:00 PM,79,Overcast,4,8,18,15,8/18/2017 15:00
424,18-Aug,Friday,4:00 PM,78.1,Overcast,4,8,18,16,8/18/2017 16:00
425,18-Aug,Friday,5:00 PM,77,Overcast,4,8,18,17,8/18/2017 17:00
426,18-Aug,Friday,6:00 PM,77,Mostly Cloudy,4,8,18,18,8/18/2017 18:00
427,18-Aug,Friday,7:00 PM,77,Overcast,4,8,18,19,8/18/2017 19:00
428,18-Aug,Friday,8:00 PM,73,Light Rain,3,8,18,20,8/18/2017 20:00
429,18-Aug,Friday,9:00 PM,73,Mostly Cloudy,4,8,18,21,8/18/2017 21:00
430,18-Aug,Friday,10:00 PM,73,Mostly Cloudy,4,8,18,22,8/18/2017 22:00
431,18-Aug,Friday,11:00 PM,73.9,Overcast,4,8,18,23,8/18/2017 23:00
432,19-Aug,Saturday,12:00 AM,73,Mostly Cloudy,4,8,19,0,8/19/2017 0:00
433,19-Aug,Saturday,1:00 AM,73,Mostly Cloudy,4,8,19,1,8/19/2017 1:00
434,19-Aug,Saturday,2:00 AM,73,Mostly Cloudy,4,8,19,2,8/19/2017 2:00
435,19-Aug,Saturday,3:00 AM,73,Mostly Cloudy,4,8,19,3,8/19/2017 3:00
436,19-Aug,Saturday,4:00 AM,73,Overcast,4,8,19,4,8/19/2017 4:00
437,19-Aug,Saturday,5:00 AM,73,Mostly Cloudy,4,8,19,5,8/19/2017 5:00
438,19-Aug,Saturday,6:00 AM,73,Mostly Cloudy,4,8,19,6,8/19/2017 6:00
439,19-Aug,Saturday,7:00 AM,73.9,Mostly Cloudy,4,8,19,7,8/19/2017 7:00
440,19-Aug,Saturday,8:00 AM,77,Mostly Cloudy,4,8,19,8,8/19/2017 8:00
441,19-Aug,Saturday,9:00 AM,82,Mostly Cloudy,4,8,19,9,8/19/2017 9:00
442,19-Aug,Saturday,10:00 AM,84.9,Mostly Cloudy,4,8,19,10,8/19/2017 10:00
443,19-Aug,Saturday,11:00 AM,84,Mostly Cloudy,4,8,19,11,8/19/2017 11:00
444,19-Aug,Saturday,12:00 PM,84.9,Mostly Cloudy,4,8,19,12,8/19/2017 12:00
445,19-Aug,Saturday,1:00 PM,86,Mostly Cloudy,4,8,19,13,8/19/2017 13:00
446,19-Aug,Saturday,2:00 PM,84.9,Mostly Cloudy,4,8,19,14,8/19/2017 14:00
447,19-Aug,Saturday,3:00 PM,86,Mostly Cloudy,4,8,19,15,8/19/2017 15:00
448,19-Aug,Saturday,4:00 PM,84,Scattered Clouds,0,8,19,16,8/19/2017 16:00
449,19-Aug,Saturday,5:00 PM,82.9,Scattered Clouds,0,8,19,17,8/19/2017 17:00
450,19-Aug,Saturday,6:00 PM,82,Scattered Clouds,0,8,19,18,8/19/2017 18:00
451,19-Aug,Saturday,7:00 PM,81,Scattered Clouds,0,8,19,19,8/19/2017 19:00
452,19-Aug,Saturday,8:00 PM,81,Partly Cloudy,5,8,19,20,8/19/2017 20:00
453,19-Aug,Saturday,9:00 PM,79,Partly Cloudy,5,8,19,21,8/19/2017 21:00
454,19-Aug,Saturday,10:00 PM,80.1,Scattered Clouds,0,8,19,22,8/19/2017 22:00
455,19-Aug,Saturday,11:00 PM,77,Scattered Clouds,0,8,19,23,8/19/2017 23:00
456,20-Aug,Sunday,12:00 AM,77,Scattered Clouds,0,8,20,0,8/20/2017 0:00
457,20-Aug,Sunday,1:00 AM,77,Partly Cloudy,5,8,20,1,8/20/2017 1:00
458,20-Aug,Sunday,2:00 AM,75,Partly Cloudy,5,8,20,2,8/20/2017 2:00
459,20-Aug,Sunday,3:00 AM,73,Partly Cloudy,5,8,20,3,8/20/2017 3:00
460,20-Aug,Sunday,4:00 AM,72,Partly Cloudy,5,8,20,4,8/20/2017 4:00
461,20-Aug,Sunday,5:00 AM,72,Partly Cloudy,5,8,20,5,8/20/2017 5:00
462,20-Aug,Sunday,6:00 AM,71.1,Partly Cloudy,5,8,20,6,8/20/2017 6:00
463,20-Aug,Sunday,7:00 AM,73,Partly Cloudy,5,8,20,7,8/20/2017 7:00
464,20-Aug,Sunday,8:00 AM,75,Partly Cloudy,5,8,20,8,8/20/2017 8:00
465,20-Aug,Sunday,9:00 AM,78.1,Partly Cloudy,5,8,20,9,8/20/2017 9:00
466,20-Aug,Sunday,10:00 AM,79,Partly Cloudy,5,8,20,10,8/20/2017 10:00
467,20-Aug,Sunday,11:00 AM,81,Scattered Clouds,0,8,20,11,8/20/2017 11:00
468,20-Aug,Sunday,12:00 PM,82,Scattered Clouds,0,8,20,12,8/20/2017 12:00
469,20-Aug,Sunday,1:00 PM,82.9,Scattered Clouds,0,8,20,13,8/20/2017 13:00
470,20-Aug,Sunday,2:00 PM,84,Scattered Clouds,0,8,20,14,8/20/2017 14:00
471,20-Aug,Sunday,3:00 PM,84,Scattered Clouds,0,8,20,15,8/20/2017 15:00
472,20-Aug,Sunday,4:00 PM,84,Scattered Clouds,0,8,20,16,8/20/2017 16:00
473,20-Aug,Sunday,5:00 PM,82.9,Scattered Clouds,0,8,20,17,8/20/2017 17:00
474,20-Aug,Sunday,6:00 PM,82,Partly Cloudy,5,8,20,18,8/20/2017 18:00
475,20-Aug,Sunday,7:00 PM,81,Scattered Clouds,0,8,20,19,8/20/2017 19:00
476,20-Aug,Sunday,8:00 PM,80.1,Partly Cloudy,5,8,20,20,8/20/2017 20:00
477,20-Aug,Sunday,9:00 PM,80.1,Partly Cloudy,5,8,20,21,8/20/2017 21:00
478,20-Aug,Sunday,10:00 PM,79,Partly Cloudy,5,8,20,22,8/20/2017 22:00
479,20-Aug,Sunday,11:00 PM,75.9,Partly Cloudy,5,8,20,23,8/20/2017 23:00
480,21-Aug,Monday,12:00 AM,73,Partly Cloudy,5,8,21,0,8/21/2017 0:00
481,21-Aug,Monday,1:00 AM,73.9,Clear,0,8,21,1,8/21/2017 1:00
482,21-Aug,Monday,2:00 AM,71.1,Clear,0,8,21,2,8/21/2017 2:00
483,21-Aug,Monday,3:00 AM,71.1,Partly Cloudy,5,8,21,3,8/21/2017 3:00
484,21-Aug,Monday,4:00 AM,71.1,Partly Cloudy,5,8,21,4,8/21/2017 4:00
485,21-Aug,Monday,5:00 AM,71.1,Partly Cloudy,5,8,21,5,8/21/2017 5:00
486,21-Aug,Monday,6:00 AM,72,Mostly Cloudy,4,8,21,6,8/21/2017 6:00
487,21-Aug,Monday,7:00 AM,75,Mostly Cloudy,4,8,21,7,8/21/2017 7:00
488,21-Aug,Monday,8:00 AM,79,Mostly Cloudy,4,8,21,8,8/21/2017 8:00
489,21-Aug,Monday,9:00 AM,82,Mostly Cloudy,4,8,21,9,8/21/2017 9:00
490,21-Aug,Monday,10:00 AM,80.1,Mostly Cloudy,4,8,21,10,8/21/2017 10:00
491,21-Aug,Monday,11:00 AM,84,Scattered Clouds,0,8,21,11,8/21/2017 11:00
492,21-Aug,Monday,12:00 PM,84.9,Scattered Clouds,0,8,21,12,8/21/2017 12:00
493,21-Aug,Monday,1:00 PM,82.9,Mostly Cloudy,4,8,21,13,8/21/2017 13:00
494,21-Aug,Monday,2:00 PM,80.1,Mostly Cloudy,4,8,21,14,8/21/2017 14:00
495,21-Aug,Monday,3:00 PM,82,Mostly Cloudy,4,8,21,15,8/21/2017 15:00
496,21-Aug,Monday,4:00 PM,81,Mostly Cloudy,4,8,21,16,8/21/2017 16:00
497,21-Aug,Monday,5:00 PM,80.1,Partly Cloudy,5,8,21,17,8/21/2017 17:00
498,21-Aug,Monday,6:00 PM,79,Mostly Cloudy,4,8,21,18,8/21/2017 18:00
499,21-Aug,Monday,7:00 PM,77,Mostly Cloudy,4,8,21,19,8/21/2017 19:00
500,21-Aug,Monday,8:00 PM,78.1,Mostly Cloudy,4,8,21,20,8/21/2017 20:00
501,21-Aug,Monday,9:00 PM,77,Mostly Cloudy,4,8,21,21,8/21/2017 21:00
502,21-Aug,Monday,10:00 PM,75.9,Scattered Clouds,0,8,21,22,8/21/2017 22:00
503,21-Aug,Monday,11:00 PM,75,Scattered Clouds,0,8,21,23,8/21/2017 23:00
504,22-Aug,Tuesday,12:00 AM,73.9,Scattered Clouds,0,8,22,0,8/22/2017 0:00
505,22-Aug,Tuesday,1:00 AM,73.9,Scattered Clouds,0,8,22,1,8/22/2017 1:00
506,22-Aug,Tuesday,2:00 AM,73.9,Scattered Clouds,0,8,22,2,8/22/2017 2:00
507,22-Aug,Tuesday,3:00 AM,73.9,Mostly Cloudy,4,8,22,3,8/22/2017 3:00
508,22-Aug,Tuesday,4:00 AM,73.9,Overcast,4,8,22,4,8/22/2017 4:00
509,22-Aug,Tuesday,5:00 AM,73.9,Overcast,4,8,22,5,8/22/2017 5:00
510,22-Aug,Tuesday,6:00 AM,73.9,Overcast,4,8,22,6,8/22/2017 6:00
511,22-Aug,Tuesday,7:00 AM,75.9,Overcast,4,8,22,7,8/22/2017 7:00
512,22-Aug,Tuesday,8:00 AM,75.9,Mostly Cloudy,4,8,22,8,8/22/2017 8:00
513,22-Aug,Tuesday,9:00 AM,77,Overcast,4,8,22,9,8/22/2017 9:00
514,22-Aug,Tuesday,10:00 AM,79,Mostly Cloudy,4,8,22,10,8/22/2017 10:00
515,22-Aug,Tuesday,11:00 AM,82.9,Mostly Cloudy,4,8,22,11,8/22/2017 11:00
516,22-Aug,Tuesday,12:00 PM,82.9,Scattered Clouds,0,8,22,12,8/22/2017 12:00
517,22-Aug,Tuesday,1:00 PM,84.9,Partly Cloudy,5,8,22,13,8/22/2017 13:00
518,22-Aug,Tuesday,2:00 PM,84.9,Partly Cloudy,5,8,22,14,8/22/2017 14:00
519,22-Aug,Tuesday,3:00 PM,84,Partly Cloudy,5,8,22,15,8/22/2017 15:00
520,22-Aug,Tuesday,4:00 PM,82.9,Scattered Clouds,0,8,22,16,8/22/2017 16:00
521,22-Aug,Tuesday,5:00 PM,81,Scattered Clouds,0,8,22,17,8/22/2017 17:00
522,22-Aug,Tuesday,6:00 PM,79,Mostly Cloudy,4,8,22,18,8/22/2017 18:00
523,22-Aug,Tuesday,7:00 PM,78.1,Mostly Cloudy,4,8,22,19,8/22/2017 19:00
524,22-Aug,Tuesday,8:00 PM,78.1,Mostly Cloudy,4,8,22,20,8/22/2017 20:00
525,22-Aug,Tuesday,9:00 PM,78.1,Mostly Cloudy,4,8,22,21,8/22/2017 21:00
526,22-Aug,Tuesday,10:00 PM,78.1,Overcast,4,8,22,22,8/22/2017 22:00
527,22-Aug,Tuesday,11:00 PM,79,Overcast,4,8,22,23,8/22/2017 23:00
528,23-Aug,Wednesday,12:00 AM,73.9,Light Thunderstorms and Rain,2,8,23,0,8/23/2017 0:00
529,23-Aug,Wednesday,1:00 AM,73.9,Light Rain,3,8,23,1,8/23/2017 1:00
530,23-Aug,Wednesday,2:00 AM,73.9,Overcast,4,8,23,2,8/23/2017 2:00
531,23-Aug,Wednesday,3:00 AM,73.9,Overcast,4,8,23,3,8/23/2017 3:00
532,23-Aug,Wednesday,4:00 AM,73.9,Light Rain,3,8,23,4,8/23/2017 4:00
533,23-Aug,Wednesday,5:00 AM,75,Light Rain,3,8,23,5,8/23/2017 5:00
534,23-Aug,Wednesday,6:00 AM,75,Mostly Cloudy,4,8,23,6,8/23/2017 6:00
535,23-Aug,Wednesday,7:00 AM,75.9,Mostly Cloudy,4,8,23,7,8/23/2017 7:00
536,23-Aug,Wednesday,8:00 AM,75,Mostly Cloudy,4,8,23,8,8/23/2017 8:00
537,23-Aug,Wednesday,9:00 AM,77,Mostly Cloudy,4,8,23,9,8/23/2017 9:00
538,23-Aug,Wednesday,10:00 AM,79,Mostly Cloudy,4,8,23,10,8/23/2017 10:00
539,23-Aug,Wednesday,11:00 AM,81,Mostly Cloudy,4,8,23,11,8/23/2017 11:00
540,23-Aug,Wednesday,12:00 PM,82,Mostly Cloudy,4,8,23,12,8/23/2017 12:00
541,23-Aug,Wednesday,1:00 PM,82,Mostly Cloudy,4,8,23,13,8/23/2017 13:00
542,23-Aug,Wednesday,2:00 PM,84,Mostly Cloudy,4,8,23,14,8/23/2017 14:00
543,23-Aug,Wednesday,3:00 PM,84,Mostly Cloudy,4,8,23,15,8/23/2017 15:00
544,23-Aug,Wednesday,4:00 PM,82,Mostly Cloudy,4,8,23,16,8/23/2017 16:00
545,23-Aug,Wednesday,5:00 PM,82,Mostly Cloudy,4,8,23,17,8/23/2017 17:00
546,23-Aug,Wednesday,6:00 PM,80.1,Scattered Clouds,0,8,23,18,8/23/2017 18:00
547,23-Aug,Wednesday,7:00 PM,78.1,Scattered Clouds,0,8,23,19,8/23/2017 19:00
548,23-Aug,Wednesday,8:00 PM,77,Scattered Clouds,0,8,23,20,8/23/2017 20:00
549,23-Aug,Wednesday,9:00 PM,75,Partly Cloudy,5,8,23,21,8/23/2017 21:00
550,23-Aug,Wednesday,10:00 PM,73.9,Partly Cloudy,5,8,23,22,8/23/2017 22:00
551,23-Aug,Wednesday,11:00 PM,71.1,Clear,0,8,23,23,8/23/2017 23:00
552,24-Aug,Thursday,12:00 AM,69.1,Clear,0,8,24,0,8/24/2017 0:00
553,24-Aug,Thursday,1:00 AM,66.9,Clear,0,8,24,1,8/24/2017 1:00
554,24-Aug,Thursday,2:00 AM,66,Clear,0,8,24,2,8/24/2017 2:00
555,24-Aug,Thursday,3:00 AM,66,Clear,0,8,24,3,8/24/2017 3:00
556,24-Aug,Thursday,4:00 AM,66,Clear,0,8,24,4,8/24/2017 4:00
557,24-Aug,Thursday,5:00 AM,66.9,Partly Cloudy,5,8,24,5,8/24/2017 5:00
558,24-Aug,Thursday,6:00 AM,66,Partly Cloudy,5,8,24,6,8/24/2017 6:00
559,24-Aug,Thursday,7:00 AM,70,Partly Cloudy,5,8,24,7,8/24/2017 7:00
560,24-Aug,Thursday,8:00 AM,73,Partly Cloudy,5,8,24,8,8/24/2017 8:00
561,24-Aug,Thursday,9:00 AM,75,Partly Cloudy,5,8,24,9,8/24/2017 9:00
562,24-Aug,Thursday,10:00 AM,78.1,Partly Cloudy,5,8,24,10,8/24/2017 10:00
563,24-Aug,Thursday,11:00 AM,79,Scattered Clouds,0,8,24,11,8/24/2017 11:00
564,24-Aug,Thursday,12:00 PM,80.1,Scattered Clouds,0,8,24,12,8/24/2017 12:00
565,24-Aug,Thursday,1:00 PM,82,Scattered Clouds,0,8,24,13,8/24/2017 13:00
566,24-Aug,Thursday,2:00 PM,84,Scattered Clouds,0,8,24,14,8/24/2017 14:00
567,24-Aug,Thursday,3:00 PM,80.1,Scattered Clouds,0,8,24,15,8/24/2017 15:00
568,24-Aug,Thursday,4:00 PM,81,Mostly Cloudy,4,8,24,16,8/24/2017 16:00
569,24-Aug,Thursday,5:00 PM,79,Scattered Clouds,0,8,24,17,8/24/2017 17:00
570,24-Aug,Thursday,6:00 PM,78.1,Mostly Cloudy,4,8,24,18,8/24/2017 18:00
571,24-Aug,Thursday,7:00 PM,75.9,Mostly Cloudy,4,8,24,19,8/24/2017 19:00
